batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2023-0041,2022-05-23,QC-06,Wheel Hub Assy,REWORK,Warpage > 0.3 mm,0.5869,Y,196.0,9.0,Torque wrench,Y,OEM-MAHINDRA,OK
BATCH-2022-0012,2024-11-16,QC-01,ABS Sensor Ring,PASS,,2.334,N,173.0,0.0,Torque wrench,N,OEM-SUZUKI,Escalated to QA Manager
BATCH-2024-0362,2022-01-02,QC-06,Brake Pad Type A,REWORK,Adhesive bond failure,3.9407,Y,143.0,13.0,Hardness tester,Y,,Waived by OEM
BATCH-2023-0304,2021-04-26,QC-02,CV Joint,PASS,,4.0404,N,173.0,,Hardness tester,Y,OEM-TATA,Borderline - monitor next batch
BATCH-2021-0197,2021-07-10,QC-08,Brake Disc,PASS,,11.2138,Y,,0.0,Visual,N,OEM-MAHINDRA,Borderline - monitor next batch
BATCH-2022-0189,2022-03-08,QC-09,Disc Brake Caliper,PASS,,6.4651,Y,143.0,0.0,Vernier,N,,
BATCH-2021-0095,2022-12-26,QC-07,Drum Brake Assy,PASS,,0.156,Y,22.0,0.0,Visual,N,OEM-FORD,OK
BATCH-2023-0279,2022-06-22,QC-03,Drum Brake Assy,PASS,,4.1757,Y,21.0,0.0,Go/No-Go gauge,N,OEM-SUZUKI,OK
BATCH-2021-0120,2022-08-16,QC-02,Clutch Plate,REWORK,Noise under braking,3.2633,N,90.0,14.0,Visual,N,,OK
BATCH-2023-0323,2024-12-10,QC-02,Clutch Plate,PASS,,5.757,Y,22.0,0.0,Hardness tester,Y,OEM-MAHINDRA,Customer concession raised
BATCH-2024-0495,2022-02-05,QC-01,Brake Pad Type B,REWORK,Adhesive bond failure,9.9357,N,97.0,20.0,Hardness tester,Y,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0141,2022-07-26,QC-01,Brake Shoe,PASS,,4.0645,Y,168.0,0.0,Height gauge,N,,Customer concession raised
BATCH-2024-0079,2023-01-01,QC-05,Disc Brake Caliper,FAIL,Lining detachment,1.9648,N,67.0,2.0,Go/No-Go gauge,N,OEM-BAJAJ,Customer concession raised
BATCH-2021-0180,2024-08-23,QC-08,Clutch Plate,REWORK,Edge chipping,10.5705,N,192.0,24.0,Go/No-Go gauge,Y,OEM-TATA,Escalated to QA Manager
BATCH-2023-0302,2023-12-30,QC-03,Brake Pad Type B,PASS,,7.0189,Y,136.0,0.0,CMM,N,OEM-FORD,Escalated to QA Manager
BATCH-2022-0233,2022-07-15,QC-07,CV Joint,FAIL,Edge chipping,6.7781,N,83.0,13.0,Visual,Y,OEM-TATA,OK
BATCH-2024-0054,2022-12-25,QC-08,Drum Brake Assy,REWORK,Adhesive bond failure,11.9078,N,64.0,22.0,Vernier,Y,OEM-FORD,
BATCH-2023-0408,2024-05-07,QC-07,CV Joint,REWORK,Friction material cracking,9.1572,Y,92.0,25.0,Vernier,N,OEM-HONDA,Waived by OEM
BATCH-2023-0288,2022-05-09,QC-01,Wheel Hub Assy,REWORK,Dimensional out-of-spec,3.1142,N,33.0,9.0,Hardness tester,N,OEM-FORD,Re-inspect after rework
BATCH-2021-0060,2024-03-21,QC-07,CV Joint,FAIL,Friction material cracking,4.8173,Y,150.0,5.0,CMM,Y,OEM-MARUTI,Waived by OEM
BATCH-2023-0068,2021-03-20,QC-01,Brake Pad Type B,PASS,,5.7552,Y,168.0,0.0,Go/No-Go gauge,N,OEM-SUZUKI,
BATCH-2021-0011,2024-08-29,QC-02,Brake Pad Type B,PASS,,8.3691,N,72.0,0.0,Torque wrench,,OEM-TVS,Customer concession raised
BATCH-2024-0363,2022-08-29,QC-01,Disc Brake Caliper,PASS,,7.3592,Y,,0.0,Visual,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2023-0400,2023-06-07,QC-02,Brake Pad Type A,PASS,,1.4928,N,27.0,0.0,Visual,N,OEM-TATA,Escalated to QA Manager
BATCH-2022-0163,2021-02-25,QC-02,Brake Shoe,REWORK,Porosity - casting defect,11.5165,Y,138.0,25.0,Vernier,N,,OK
BATCH-2021-0439,2023-08-01,QC-06,Wheel Hub Assy,PASS,,7.1574,N,126.0,0.0,Hardness tester,Y,,Customer concession raised
BATCH-2023-0232,2021-06-13,QC-03,ABS Sensor Ring,REWORK,Dimensional out-of-spec,5.757,Y,96.0,1.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2022-0273,2023-01-03,QC-06,Brake Pad Type A,FAIL,Adhesive bond failure,5.1627,,43.0,13.0,Hardness tester,N,OEM-TVS,Waived by OEM
BATCH-2022-0369,2022-08-16,QC-07,Brake Shoe,PASS,,8.551,Y,136.0,0.0,Vernier,Y,OEM-BAJAJ,Waived by OEM
BATCH-2021-0238,2024-08-12,QC-09,ABS Sensor Ring,PASS,,0.3475,Y,175.0,,Visual,N,OEM-HONDA,OK
BATCH-2021-0484,2023-11-13,QC-01,Wheel Hub Assy,FAIL,Adhesive bond failure,11.8621,N,84.0,,Height gauge,N,OEM-TATA,Escalated to QA Manager
BATCH-2023-0117,2023-03-04,QC-07,Brake Shoe,PASS,,8.1452,Y,33.0,0.0,Go/No-Go gauge,Y,OEM-RENAULT,OK
BATCH-2024-0114,2022-08-15,QC-08,Wheel Hub Assy,PASS,,8.5468,N,152.0,0.0,,Y,OEM-TVS,OK
BATCH-2021-0453,2024-03-18,QC-03,ABS Sensor Ring,FAIL,Edge chipping,2.2561,N,61.0,15.0,Torque wrench,N,,Re-inspect after rework
BATCH-2022-0285,2024-08-26,QC-09,Brake Pad Type B,PASS,,11.9096,N,61.0,0.0,Vernier,Y,OEM-FORD,Escalated to QA Manager
BATCH-2021-0498,2023-06-26,QC-08,Brake Pad Type B,PASS,,0.9323,N,123.0,0.0,Height gauge,Y,OEM-TATA,Re-inspect after rework
BATCH-2023-0243,2022-02-19,QC-02,Brake Pad Type A,FAIL,Vibration at speed,7.7573,Y,28.0,,Visual,N,OEM-MAHINDRA,Waived by OEM
BATCH-2024-0488,2022-07-10,QC-04,Drum Brake Assy,PASS,,2.6913,,117.0,,CMM,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2022-0220,2024-08-03,QC-09,Brake Disc,FAIL,Noise under braking,6.3211,N,58.0,22.0,Vernier,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2022-0226,2022-04-18,QC-07,Brake Pad Type B,FAIL,Corrosion pitting,11.0661,N,69.0,22.0,,Y,OEM-TATA,Customer concession raised
BATCH-2023-0215,2023-10-16,QC-05,ABS Sensor Ring,FAIL,Edge chipping,4.3633,N,172.0,8.0,Torque wrench,Y,OEM-TATA,Escalated to QA Manager
BATCH-2021-0370,2022-11-14,QC-06,ABS Sensor Ring,REWORK,Edge chipping,9.7225,Y,178.0,11.0,CMM,Y,OEM-RENAULT,OK
BATCH-2023-0308,2024-08-01,QC-06,Brake Shoe,REWORK,Dimensional out-of-spec,10.0512,,169.0,3.0,Vernier,Y,OEM-FORD,Waived by OEM
BATCH-2022-0397,2022-07-26,QC-05,Clutch Plate,PASS,,9.7633,Y,112.0,0.0,Torque wrench,Y,OEM-TATA,Borderline - monitor next batch
BATCH-2023-0491,2024-05-04,QC-03,ABS Sensor Ring,PASS,,0.5685,Y,,0.0,Hardness tester,N,OEM-HONDA,OK
BATCH-2024-0260,2022-03-21,QC-06,Disc Brake Caliper,PASS,,3.2005,Y,137.0,0.0,Height gauge,N,OEM-TVS,Escalated to QA Manager
BATCH-2023-0312,2024-06-11,QC-03,Brake Pad Type B,FAIL,Ovality - rotor,3.3888,N,22.0,11.0,,N,OEM-TATA,Escalated to QA Manager
BATCH-2023-0437,2023-03-17,QC-06,Drum Brake Assy,PASS,,7.6999,,40.0,0.0,Torque wrench,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0178,2024-08-06,QC-03,ABS Sensor Ring,FAIL,Surface delamination,2.0338,,137.0,0.0,Torque wrench,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2021-0211,2024-04-23,QC-01,Brake Pad Type B,REWORK,Friction material cracking,8.4151,N,69.0,8.0,Hardness tester,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0158,2021-08-17,QC-06,Brake Pad Type A,FAIL,Porosity - casting defect,11.5256,Y,156.0,12.0,CMM,N,OEM-MAHINDRA,
BATCH-2022-0106,2023-07-19,QC-08,ABS Sensor Ring,PASS,,5.626,N,139.0,0.0,Vernier,N,OEM-BAJAJ,OK
BATCH-2022-0017,2021-07-09,QC-06,Clutch Plate,PASS,,4.6372,Y,143.0,0.0,CMM,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2023-0287,2023-11-09,QC-06,Brake Shoe,FAIL,Lining detachment,6.1287,Y,111.0,,Go/No-Go gauge,N,OEM-MAHINDRA,
BATCH-2023-0392,2022-11-08,QC-08,ABS Sensor Ring,PASS,,1.9738,N,200.0,,CMM,N,,OK
BATCH-2022-0239,2022-09-07,QC-06,Brake Shoe,FAIL,Improper heat treatment,2.4247,N,171.0,,Visual,N,,Escalated to QA Manager
BATCH-2023-0334,2024-11-22,QC-05,Disc Brake Caliper,FAIL,Porosity - casting defect,9.4331,Y,93.0,10.0,Torque wrench,Y,OEM-TATA,Waived by OEM
BATCH-2024-0455,2024-08-23,QC-04,Brake Disc,PASS,,0.8583,Y,54.0,0.0,,Y,,Borderline - monitor next batch
BATCH-2022-0034,2024-06-22,QC-07,ABS Sensor Ring,PASS,,5.8118,Y,37.0,0.0,Torque wrench,,OEM-FORD,Borderline - monitor next batch
BATCH-2023-0120,2022-06-25,QC-09,Disc Brake Caliper,PASS,,7.6222,Y,78.0,0.0,,Y,OEM-HYUNDAI,OK
BATCH-2022-0319,2024-09-22,QC-01,Drum Brake Assy,FAIL,Noise under braking,4.8934,N,49.0,11.0,Vernier,Y,OEM-RENAULT,
BATCH-2023-0063,2023-03-06,QC-09,ABS Sensor Ring,PASS,,0.3259,Y,110.0,0.0,,N,,OK
BATCH-2021-0141,2021-05-22,QC-07,CV Joint,PASS,,7.3234,Y,32.0,0.0,Torque wrench,Y,OEM-BAJAJ,Waived by OEM
BATCH-2023-0180,2024-02-26,QC-08,Disc Brake Caliper,PASS,,7.2413,N,198.0,0.0,,Y,OEM-RENAULT,OK
BATCH-2024-0377,2023-10-10,QC-06,Drum Brake Assy,PASS,,10.403,N,57.0,,Visual,N,OEM-TVS,Customer concession raised
BATCH-2024-0132,2021-04-25,QC-03,Disc Brake Caliper,PASS,,6.6375,Y,96.0,0.0,Height gauge,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2024-0454,2021-10-22,QC-01,CV Joint,PASS,,8.3082,N,93.0,0.0,Height gauge,Y,OEM-TVS,OK
