date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min,product_type,planned_units,downtime_min,downtime_reason,scrap_units,line_id,remark
2022-07-29,A,MC-11,OP-003,BATCH-2022-0457,LOT-2021-2353,574,8.792,Disc Brake Caliper,525.0,8.6,Hydraulic issue,24.0,LINE-4,Speed reduced - vibration
2023-12-18,C,MC-01,OP-029,BATCH-2021-0347,LOT-2022-200,351,7.728,Wheel Hub Assy,464.0,0.0,Operator break,20.0,LINE-4,Customer priority
2021-11-12,A,MC-14,OP-026,BATCH-2022-0343,LOT-2021-2446,397,9.17,Wheel Hub Assy,349.0,0.0,Mould repair,24.0,LINE-5,Customer priority
2022-06-06,A,MC-13,OP-028,BATCH-2023-0214,LOT-2024-495,419,13.549,Brake Shoe,485.0,0.0,Power outage,5.0,,Customer priority
2022-11-29,C,MC-02,OP-011,BATCH-2021-0413,LOT-2021-089,425,12.506,Brake Disc,448.0,0.0,Material shortage,6.0,LINE-2,Customer priority
2023-07-23,C,MC-08,OP-021,BATCH-2023-0109,LOT-2023-272,291,8.516,CV Joint,437.0,7.6,,26.0,LINE-5,Speed reduced - vibration
2022-01-14,C,MC-10,OP-013,BATCH-2023-0414,LOT-2023-492,405,13.287,Clutch Plate,495.0,0.0,,29.0,LINE-6,Rush order
2024-06-09,C,MC-14,OP-030,BATCH-2024-0097,LOT-2023-490,474,10.911,CV Joint,367.0,155.0,Setup/changeover,3.0,LINE-3,New mould trial
2021-02-18,C,MC-05,OP-017,BATCH-2021-0480,LOT-2024-1063,457,12.603,Brake Pad Type B,306.0,0.0,Quality hold,30.0,LINE-1,Rush order
2022-11-23,B,MC-13,OP-008,BATCH-2021-0262,LOT-2023-694,344,10.049,Brake Pad Type A,,0.0,Material shortage,20.0,LINE-2,Customer priority
2021-10-01,A,MC-06,OP-008,BATCH-2023-0151,LOT-2024-997,347,11.42,Clutch Plate,437.0,0.0,Setup/changeover,25.0,LINE-4,New mould trial
2021-03-14,C,MC-04,OP-004,BATCH-2023-0313,LOT-2023-1062,405,9.996,Wheel Hub Assy,411.0,0.0,Setup/changeover,9.0,LINE-5,New mould trial
2023-02-21,A,MC-12,OP-006,BATCH-2022-0019,LOT-2021-577,322,12.298,Clutch Plate,484.0,0.0,Machine fault,14.0,,Customer priority
2024-09-18,A,MC-02,OP-001,BATCH-2021-0482,LOT-2021-729,350,14.693,ABS Sensor Ring,431.0,0.0,Quality hold,30.0,LINE-5,Customer priority
2024-08-18,B,MC-13,OP-023,BATCH-2022-0047,LOT-2021-2124,557,10.152,Brake Disc,328.0,,,19.0,LINE-4,Tooling replaced mid-shift
2024-01-12,A,MC-09,OP-016,BATCH-2021-0055,LOT-2023-321,456,12.022,Disc Brake Caliper,452.0,0.0,Machine fault,3.0,LINE-6,Tooling replaced mid-shift
2021-08-16,B,MC-15,OP-022,BATCH-2022-0405,LOT-2024-392,362,11.427,Brake Shoe,419.0,0.0,Tool change,10.0,LINE-2,Rush order
2023-05-07,A,MC-10,OP-027,BATCH-2022-0259,LOT-2024-1238,392,13.267,CV Joint,461.0,0.0,Quality hold,26.0,LINE-1,Speed reduced - vibration
2022-05-08,C,MC-12,OP-012,BATCH-2021-0311,LOT-2021-1792,474,11.013,Brake Pad Type B,429.0,0.0,Quality hold,16.0,LINE-4,Customer priority
2023-07-27,C,MC-03,OP-016,BATCH-2024-0315,LOT-2023-394,316,10.723,ABS Sensor Ring,250.0,0.0,Setup/changeover,29.0,LINE-4,Rush order
2023-01-11,C,MC-13,OP-017,BATCH-2021-0247,LOT-2023-2134,366,11.328,CV Joint,483.0,0.0,Mould repair,,LINE-4,Normal run
2023-12-15,C,MC-02,OP-005,BATCH-2021-0235,LOT-2022-005,395,12.23,ABS Sensor Ring,319.0,0.0,Material shortage,27.0,LINE-2,Rush order
2023-07-23,B,MC-13,OP-017,BATCH-2021-0126,LOT-2024-1026,414,7.973,Brake Pad Type A,377.0,0.0,Hydraulic issue,19.0,LINE-4,New mould trial
2021-08-20,A,MC-07,OP-030,BATCH-2022-0310,LOT-2024-108,403,14.18,Brake Disc,472.0,0.0,Quality hold,0.0,LINE-6,New mould trial
2021-11-17,C,MC-10,OP-021,BATCH-2023-0214,LOT-2023-1571,421,11.459,Brake Pad Type A,407.0,0.0,,27.0,LINE-6,Tooling replaced mid-shift
2023-11-02,A,MC-11,OP-029,BATCH-2024-0359,LOT-2024-871,371,12.397,Brake Disc,366.0,0.0,Mould repair,16.0,,Customer priority
2021-11-06,C,MC-03,OP-028,BATCH-2024-0168,LOT-2024-1599,473,10.684,CV Joint,499.0,0.0,Hydraulic issue,0.0,LINE-6,Tooling replaced mid-shift
2021-07-06,C,MC-15,OP-012,BATCH-2022-0208,LOT-2024-1655,506,7.987,Brake Shoe,415.0,0.0,Operator break,15.0,LINE-5,Speed reduced - vibration
2022-07-07,A,MC-02,OP-001,BATCH-2022-0228,LOT-2024-2194,343,7.693,Brake Pad Type A,388.0,0.0,Tool change,16.0,LINE-5,Normal run
2024-08-11,B,MC-04,OP-027,BATCH-2021-0312,LOT-2024-231,639,12.78,ABS Sensor Ring,565.0,0.0,Tool change,21.0,LINE-1,Normal run
2021-12-22,C,MC-08,OP-018,BATCH-2022-0231,LOT-2023-2167,494,9.942,Brake Shoe,427.0,0.0,Power outage,30.0,LINE-1,Normal run
2022-08-16,B,MC-08,OP-006,BATCH-2022-0473,LOT-2024-2161,472,12.419,ABS Sensor Ring,415.0,0.0,Quality hold,27.0,LINE-3,Speed reduced - vibration
2024-08-11,C,MC-10,OP-002,BATCH-2024-0128,LOT-2023-2229,284,18.404,Brake Shoe,441.0,0.0,Operator break,17.0,LINE-2,Speed reduced - vibration
2023-12-04,C,MC-11,OP-011,BATCH-2022-0003,LOT-2021-2369,390,11.738,ABS Sensor Ring,435.0,176.7,Operator break,8.0,LINE-2,Customer priority
2023-05-13,A,MC-14,OP-005,BATCH-2022-0313,LOT-2024-2025,431,14.203,Brake Pad Type A,442.0,0.0,Setup/changeover,,LINE-4,Speed reduced - vibration
2024-07-10,C,MC-01,OP-008,BATCH-2021-0176,LOT-2021-001,315,11.161,Brake Shoe,422.0,0.0,Setup/changeover,5.0,LINE-4,Speed reduced - vibration
2022-05-09,C,MC-03,OP-023,BATCH-2024-0166,LOT-2022-1938,548,13.959,Disc Brake Caliper,456.0,133.9,Material shortage,22.0,LINE-5,Tooling replaced mid-shift
2024-01-16,A,MC-05,OP-016,BATCH-2023-0412,LOT-2024-073,304,8.926,Brake Pad Type A,450.0,134.8,Hydraulic issue,23.0,,Customer priority
2024-02-02,C,MC-06,OP-027,BATCH-2021-0406,LOT-2021-342,450,10.713,ABS Sensor Ring,421.0,123.3,Setup/changeover,9.0,LINE-3,New mould trial
2021-10-27,C,MC-11,OP-019,BATCH-2024-0027,LOT-2024-232,366,11.451,Brake Pad Type A,307.0,0.0,Quality hold,29.0,,New mould trial
2021-03-21,B,MC-08,OP-008,BATCH-2021-0369,LOT-2022-2267,320,10.183,Wheel Hub Assy,,,Tool change,26.0,LINE-6,Tooling replaced mid-shift
2023-09-12,B,MC-03,OP-010,BATCH-2021-0393,LOT-2024-468,346,11.879,Disc Brake Caliper,463.0,0.0,Material shortage,15.0,LINE-4,Normal run
2022-05-25,C,MC-02,OP-025,BATCH-2023-0047,LOT-2022-964,536,14.151,ABS Sensor Ring,446.0,0.0,Setup/changeover,24.0,LINE-2,Tooling replaced mid-shift
2022-07-11,A,MC-15,OP-018,BATCH-2023-0354,LOT-2021-375,377,10.106,CV Joint,435.0,0.0,Operator break,7.0,LINE-1,Speed reduced - vibration
2022-07-10,B,MC-10,OP-005,BATCH-2023-0064,LOT-2023-1378,380,12.663,Disc Brake Caliper,475.0,0.0,Machine fault,17.0,LINE-5,Tooling replaced mid-shift
2024-12-16,A,MC-15,OP-030,BATCH-2022-0030,LOT-2024-1771,473,14.144,Brake Shoe,561.0,0.0,Power outage,16.0,LINE-5,New mould trial
2024-06-15,A,MC-01,OP-010,BATCH-2024-0243,LOT-2022-132,431,13.809,Clutch Plate,,0.0,Setup/changeover,0.0,LINE-1,New mould trial
2022-04-28,A,MC-13,OP-022,BATCH-2024-0142,LOT-2022-245,526,13.729,CV Joint,510.0,0.0,Tool change,12.0,LINE-1,Normal run
2024-11-24,A,MC-06,OP-025,BATCH-2022-0115,LOT-2021-244,428,10.096,Brake Disc,366.0,,Mould repair,26.0,LINE-3,Rush order
2023-10-23,A,MC-06,OP-019,BATCH-2023-0374,LOT-2022-1704,416,14.719,Brake Disc,431.0,,Setup/changeover,12.0,LINE-2,Normal run
2021-10-29,A,MC-06,OP-012,BATCH-2023-0428,LOT-2021-163,490,13.272,ABS Sensor Ring,432.0,110.4,Material shortage,,LINE-2,Rush order
2024-09-19,B,MC-14,OP-008,BATCH-2022-0131,LOT-2023-368,538,5.392,Brake Pad Type B,376.0,,Hydraulic issue,17.0,LINE-6,Tooling replaced mid-shift
2021-04-19,B,MC-15,OP-010,BATCH-2024-0003,LOT-2023-1703,337,9.779,ABS Sensor Ring,470.0,0.0,Tool change,25.0,LINE-5,Customer priority
2022-04-20,B,MC-06,OP-025,BATCH-2021-0025,LOT-2022-397,446,12.327,Brake Pad Type B,485.0,0.0,Material shortage,1.0,LINE-5,Speed reduced - vibration
2024-06-16,B,MC-08,OP-018,BATCH-2024-0133,LOT-2023-2375,334,8.942,Clutch Plate,473.0,231.1,Operator break,26.0,,Tooling replaced mid-shift
2022-11-27,A,MC-11,OP-026,BATCH-2024-0274,LOT-2023-2038,363,8.202,CV Joint,508.0,,Tool change,29.0,LINE-4,New mould trial
2022-11-10,A,MC-10,OP-011,BATCH-2022-0356,LOT-2024-514,545,14.77,ABS Sensor Ring,461.0,0.0,Tool change,10.0,LINE-5,
2022-04-25,B,MC-01,OP-009,BATCH-2022-0282,LOT-2022-205,476,14.377,Wheel Hub Assy,411.0,0.0,Hydraulic issue,,LINE-5,Customer priority
2024-04-06,C,MC-07,OP-015,BATCH-2024-0185,LOT-2024-1494,519,12.078,Drum Brake Assy,504.0,0.0,Setup/changeover,30.0,LINE-4,Speed reduced - vibration
2021-05-21,C,MC-06,OP-026,BATCH-2022-0005,LOT-2024-1554,436,14.222,ABS Sensor Ring,463.0,0.0,Material shortage,9.0,LINE-1,Customer priority
2023-01-04,A,MC-14,OP-008,BATCH-2024-0447,LOT-2021-111,286,14.549,Brake Pad Type B,393.0,6.2,,12.0,LINE-4,Customer priority
2022-05-24,A,MC-02,OP-001,BATCH-2023-0472,LOT-2022-882,532,11.31,CV Joint,520.0,,Quality hold,11.0,LINE-5,New mould trial
2024-07-21,C,MC-15,OP-014,BATCH-2022-0393,LOT-2021-1911,522,12.403,Brake Shoe,480.0,0.0,Machine fault,15.0,LINE-3,Speed reduced - vibration
2024-07-21,B,MC-03,OP-023,BATCH-2024-0320,LOT-2021-707,458,7.271,Wheel Hub Assy,457.0,83.0,Mould repair,29.0,LINE-5,Rush order
2024-10-21,B,MC-09,OP-001,BATCH-2021-0099,LOT-2022-2111,319,11.859,Brake Pad Type A,381.0,0.0,Hydraulic issue,7.0,LINE-3,Rush order
2021-10-16,C,MC-05,OP-002,BATCH-2022-0249,LOT-2022-436,313,14.87,Brake Shoe,514.0,0.0,Tool change,10.0,LINE-2,New mould trial
2021-09-06,A,MC-07,OP-002,BATCH-2021-0252,LOT-2024-1058,419,11.888,Brake Shoe,435.0,0.0,Hydraulic issue,5.0,LINE-6,Normal run
2023-01-06,B,MC-02,OP-029,BATCH-2023-0283,LOT-2024-260,471,10.08,Brake Pad Type B,,0.0,Tool change,9.0,LINE-3,Tooling replaced mid-shift
2021-05-31,B,MC-13,OP-022,BATCH-2023-0469,LOT-2021-1800,397,10.618,Disc Brake Caliper,451.0,69.6,Hydraulic issue,,LINE-3,New mould trial
2024-06-08,B,MC-05,OP-023,BATCH-2021-0288,LOT-2023-1239,366,12.19,ABS Sensor Ring,417.0,0.0,Material shortage,12.0,LINE-1,Rush order
2023-02-05,B,MC-08,OP-028,BATCH-2021-0498,LOT-2024-545,462,14.054,Clutch Plate,406.0,185.6,Hydraulic issue,15.0,LINE-2,New mould trial
2023-10-29,A,MC-13,OP-001,BATCH-2022-0049,LOT-2021-2459,408,12.469,Disc Brake Caliper,423.0,0.0,Setup/changeover,30.0,,Rush order
2021-03-26,C,MC-11,OP-021,BATCH-2021-0329,LOT-2022-2274,461,12.666,Brake Disc,514.0,0.0,Operator break,26.0,LINE-6,New mould trial
2024-11-28,C,MC-12,OP-015,BATCH-2024-0292,LOT-2024-1295,365,9.52,Brake Shoe,431.0,0.0,Operator break,22.0,LINE-3,New mould trial
2021-11-16,B,MC-04,OP-023,BATCH-2021-0235,LOT-2022-409,332,12.685,Clutch Plate,380.0,0.0,Setup/changeover,7.0,LINE-6,Customer priority
2024-10-21,C,MC-14,OP-003,BATCH-2024-0311,LOT-2024-2097,629,14.221,Brake Disc,450.0,0.0,Setup/changeover,10.0,LINE-1,New mould trial
2021-02-20,C,MC-05,OP-018,BATCH-2021-0399,LOT-2022-1766,498,8.063,Drum Brake Assy,601.0,0.0,Operator break,3.0,LINE-4,Customer priority
2024-04-18,C,MC-15,OP-016,BATCH-2023-0357,LOT-2024-1905,366,11.247,Disc Brake Caliper,338.0,0.0,,2.0,LINE-2,Speed reduced - vibration
2021-11-20,B,MC-08,OP-028,BATCH-2021-0225,LOT-2022-043,463,9.177,ABS Sensor Ring,456.0,,Machine fault,16.0,LINE-2,Speed reduced - vibration
2022-05-01,C,MC-04,OP-009,BATCH-2024-0391,LOT-2021-1591,371,9.237,Wheel Hub Assy,401.0,0.0,Quality hold,3.0,LINE-4,Rush order
2021-07-18,B,MC-07,OP-009,BATCH-2021-0219,LOT-2021-423,440,8.809,Brake Disc,405.0,,Material shortage,3.0,LINE-3,Customer priority
2022-08-10,B,MC-13,OP-015,BATCH-2023-0160,LOT-2023-1002,479,16.965,Wheel Hub Assy,478.0,0.0,Hydraulic issue,16.0,LINE-1,New mould trial
2023-10-07,B,MC-05,OP-019,BATCH-2023-0247,LOT-2022-1569,337,10.729,Brake Pad Type A,,0.0,Material shortage,10.0,LINE-5,Customer priority
2022-04-21,C,MC-12,OP-022,BATCH-2024-0205,LOT-2024-1496,388,13.396,Brake Disc,463.0,0.0,Quality hold,11.0,LINE-3,Tooling replaced mid-shift
2022-12-23,C,MC-08,OP-007,BATCH-2024-0357,LOT-2023-272,501,10.84,Wheel Hub Assy,529.0,0.0,Hydraulic issue,12.0,LINE-2,Speed reduced - vibration
2023-01-02,B,MC-07,OP-012,BATCH-2024-0393,LOT-2021-2202,405,9.461,Clutch Plate,580.0,0.0,Quality hold,29.0,LINE-5,New mould trial
2022-12-08,C,MC-11,OP-027,BATCH-2024-0193,LOT-2021-242,255,9.949,Wheel Hub Assy,412.0,0.0,Setup/changeover,23.0,,Normal run
2021-05-17,B,MC-05,OP-023,BATCH-2021-0470,LOT-2021-329,645,15.294,Clutch Plate,539.0,0.0,Setup/changeover,,LINE-2,Normal run
2022-07-14,B,MC-08,OP-004,BATCH-2024-0355,LOT-2023-216,390,16.595,Drum Brake Assy,472.0,143.6,Power outage,,LINE-5,Speed reduced - vibration
2021-09-24,B,MC-11,OP-026,BATCH-2023-0298,LOT-2024-108,507,11.877,Drum Brake Assy,447.0,0.0,Material shortage,19.0,LINE-4,Speed reduced - vibration
2023-01-11,A,MC-11,OP-021,BATCH-2021-0486,LOT-2023-087,397,11.06,Clutch Plate,486.0,0.0,Mould repair,28.0,LINE-5,Normal run
2021-08-05,B,MC-05,OP-030,BATCH-2022-0329,LOT-2021-1743,453,11.434,CV Joint,540.0,,Machine fault,17.0,LINE-1,
2022-02-27,B,MC-15,OP-007,BATCH-2024-0128,LOT-2021-305,152,12.571,Clutch Plate,493.0,0.0,Machine fault,23.0,,Speed reduced - vibration
2023-10-02,C,MC-12,OP-001,BATCH-2023-0471,LOT-2023-617,523,11.364,Brake Disc,462.0,0.0,Operator break,6.0,LINE-3,Speed reduced - vibration
2023-11-08,B,MC-12,OP-002,BATCH-2021-0384,LOT-2021-1352,508,14.631,Disc Brake Caliper,431.0,0.0,Tool change,0.0,LINE-4,Normal run
2022-01-06,C,MC-03,OP-017,BATCH-2021-0187,LOT-2022-302,444,15.025,Brake Pad Type A,322.0,0.0,Setup/changeover,27.0,LINE-1,Rush order
2022-11-17,A,MC-09,OP-025,BATCH-2022-0314,LOT-2024-1185,357,14.578,Wheel Hub Assy,515.0,0.0,Tool change,25.0,LINE-4,Normal run
2022-06-28,A,MC-02,OP-012,BATCH-2022-0008,LOT-2021-484,467,10.558,Clutch Plate,397.0,151.0,Tool change,30.0,LINE-3,Normal run
2024-06-02,A,MC-11,OP-017,BATCH-2023-0414,LOT-2021-300,366,14.751,Brake Pad Type B,412.0,0.0,Setup/changeover,0.0,LINE-6,Tooling replaced mid-shift
2024-06-13,C,MC-03,OP-008,BATCH-2022-0375,LOT-2021-2043,429,9.917,CV Joint,500.0,52.5,Tool change,11.0,,Speed reduced - vibration
2024-09-02,C,MC-12,OP-014,BATCH-2022-0236,LOT-2021-1291,371,11.295,CV Joint,348.0,170.0,Material shortage,4.0,LINE-4,Tooling replaced mid-shift
2023-07-25,A,MC-07,OP-013,BATCH-2021-0312,LOT-2022-2189,274,11.516,Clutch Plate,370.0,,Quality hold,18.0,LINE-5,Rush order
2024-10-08,A,MC-02,OP-008,BATCH-2022-0198,LOT-2021-496,609,7.171,Drum Brake Assy,401.0,0.0,Material shortage,29.0,,Tooling replaced mid-shift
2021-02-14,A,MC-09,OP-001,BATCH-2022-0265,LOT-2024-1273,421,10.733,Brake Shoe,383.0,0.0,Power outage,3.0,LINE-1,New mould trial
2024-04-07,B,MC-04,OP-021,BATCH-2022-0307,LOT-2022-2008,333,9.42,CV Joint,432.0,141.3,Machine fault,10.0,LINE-2,Tooling replaced mid-shift
2023-09-11,C,MC-01,OP-018,BATCH-2022-0500,LOT-2023-751,595,11.664,Disc Brake Caliper,520.0,0.0,Operator break,21.0,LINE-4,Tooling replaced mid-shift
2021-08-07,B,MC-01,OP-018,BATCH-2023-0411,LOT-2022-857,465,13.839,CV Joint,282.0,0.0,Operator break,6.0,LINE-5,Customer priority
2022-10-27,C,MC-01,OP-007,BATCH-2021-0345,LOT-2024-1914,392,14.245,CV Joint,415.0,0.0,Mould repair,19.0,LINE-3,Rush order
2024-12-22,A,MC-01,OP-026,BATCH-2024-0039,LOT-2022-353,578,14.616,Drum Brake Assy,421.0,,Operator break,3.0,LINE-5,Tooling replaced mid-shift
2024-06-14,B,MC-03,OP-006,BATCH-2023-0311,LOT-2024-104,374,9.371,Clutch Plate,412.0,0.0,Operator break,27.0,LINE-6,Tooling replaced mid-shift
2023-09-04,C,MC-13,OP-015,BATCH-2024-0446,LOT-2021-2356,309,12.401,Clutch Plate,362.0,0.0,Quality hold,11.0,LINE-2,Rush order
2024-01-12,C,MC-08,OP-030,BATCH-2021-0031,LOT-2023-1523,474,12.819,Brake Disc,350.0,229.4,Mould repair,,LINE-6,Customer priority
2024-09-29,B,MC-08,OP-018,BATCH-2021-0102,LOT-2022-234,559,12.579,Disc Brake Caliper,494.0,0.0,Setup/changeover,18.0,LINE-2,New mould trial
2023-03-20,B,MC-15,OP-021,BATCH-2023-0438,LOT-2024-495,351,12.807,Brake Pad Type B,517.0,0.0,Quality hold,3.0,LINE-5,Tooling replaced mid-shift
2023-06-10,B,MC-08,OP-023,BATCH-2021-0032,LOT-2022-378,411,15.704,Drum Brake Assy,452.0,36.6,Power outage,26.0,LINE-3,Speed reduced - vibration
2024-07-23,A,MC-04,OP-010,BATCH-2022-0271,LOT-2022-601,522,12.115,Brake Disc,485.0,0.0,Setup/changeover,6.0,LINE-6,Speed reduced - vibration
2023-10-12,C,MC-04,OP-023,BATCH-2021-0416,LOT-2022-2096,269,12.279,Clutch Plate,405.0,0.0,Power outage,1.0,LINE-5,Speed reduced - vibration
2021-07-02,B,MC-13,OP-011,BATCH-2021-0252,LOT-2022-1679,343,15.163,Drum Brake Assy,,0.0,Tool change,14.0,LINE-3,Speed reduced - vibration
2021-04-07,A,MC-09,OP-010,BATCH-2021-0170,LOT-2024-2264,329,10.746,Clutch Plate,371.0,0.0,Machine fault,25.0,LINE-1,Normal run
2021-06-15,C,MC-09,OP-014,BATCH-2022-0177,LOT-2023-278,549,10.039,Drum Brake Assy,481.0,0.0,Power outage,,LINE-3,Customer priority
2022-07-30,A,MC-06,OP-012,BATCH-2023-0400,LOT-2021-581,542,10.45,Brake Pad Type A,481.0,0.0,Power outage,5.0,LINE-4,Normal run
2022-06-22,A,MC-12,OP-019,BATCH-2024-0263,LOT-2024-183,327,16.636,Drum Brake Assy,,0.0,Machine fault,12.0,LINE-1,Speed reduced - vibration
2022-05-05,A,MC-13,OP-005,BATCH-2022-0276,LOT-2021-420,402,9.877,CV Joint,443.0,0.0,Setup/changeover,1.0,LINE-5,Rush order
2024-02-20,C,MC-05,OP-001,BATCH-2021-0438,LOT-2023-278,389,15.601,ABS Sensor Ring,376.0,0.0,Hydraulic issue,6.0,LINE-3,Normal run
2024-06-14,C,MC-10,OP-001,BATCH-2022-0362,LOT-2024-285,432,11.461,Brake Pad Type A,442.0,0.0,Hydraulic issue,17.0,LINE-2,Normal run
2022-01-02,C,MC-09,OP-018,BATCH-2021-0094,LOT-2022-761,410,11.256,Brake Disc,502.0,121.2,Hydraulic issue,7.0,LINE-4,Customer priority
2023-02-28,A,MC-02,OP-004,BATCH-2021-0284,LOT-2021-805,474,12.38,Brake Shoe,267.0,104.6,Material shortage,27.0,LINE-6,Normal run
2021-06-25,C,MC-02,OP-029,BATCH-2023-0215,LOT-2022-206,446,8.023,CV Joint,488.0,210.5,Quality hold,26.0,LINE-1,New mould trial
2023-11-02,C,MC-02,OP-001,BATCH-2022-0145,LOT-2024-1585,552,9.555,Brake Pad Type A,434.0,0.0,Setup/changeover,11.0,LINE-4,
2021-09-29,A,MC-14,OP-010,BATCH-2022-0192,LOT-2023-2036,366,14.094,Wheel Hub Assy,455.0,0.0,Material shortage,11.0,LINE-4,Normal run
2023-12-06,B,MC-15,OP-023,BATCH-2022-0076,LOT-2024-103,575,12.369,Brake Pad Type B,464.0,0.0,Tool change,6.0,LINE-4,Rush order
2023-12-10,C,MC-01,OP-018,BATCH-2024-0390,LOT-2021-1029,426,13.218,Clutch Plate,345.0,108.4,Hydraulic issue,23.0,LINE-6,Rush order
2023-09-22,B,MC-08,OP-015,BATCH-2023-0366,LOT-2021-398,427,11.353,Wheel Hub Assy,493.0,0.0,Hydraulic issue,26.0,LINE-4,Customer priority
2021-04-01,A,MC-05,OP-022,BATCH-2023-0250,LOT-2023-908,403,9.319,Brake Pad Type B,450.0,49.6,Power outage,2.0,LINE-2,New mould trial
2021-01-08,B,MC-06,OP-025,BATCH-2022-0040,LOT-2021-034,322,7.457,Wheel Hub Assy,493.0,,Operator break,26.0,LINE-2,Speed reduced - vibration
2024-03-16,A,MC-15,OP-001,BATCH-2024-0105,LOT-2021-176,472,12.481,CV Joint,528.0,0.0,Quality hold,30.0,LINE-3,Normal run
2021-11-10,B,MC-04,OP-017,BATCH-2023-0151,LOT-2021-048,360,8.495,Brake Shoe,,0.0,Machine fault,11.0,LINE-6,New mould trial
2021-04-23,C,MC-12,OP-021,BATCH-2024-0123,LOT-2023-668,388,9.731,Brake Disc,445.0,0.0,Material shortage,0.0,LINE-2,New mould trial
2022-03-07,C,MC-15,OP-002,BATCH-2021-0445,LOT-2023-394,364,7.644,Brake Disc,423.0,0.0,Setup/changeover,5.0,LINE-2,New mould trial
2022-12-19,B,MC-07,OP-026,BATCH-2021-0469,LOT-2024-110,317,11.986,ABS Sensor Ring,410.0,0.0,Material shortage,12.0,LINE-4,Tooling replaced mid-shift
2021-06-30,A,MC-11,OP-005,BATCH-2021-0368,LOT-2021-077,520,14.868,Disc Brake Caliper,,0.0,Power outage,19.0,LINE-1,Rush order
2024-03-15,A,MC-12,OP-009,BATCH-2021-0420,LOT-2022-526,280,14.661,Brake Pad Type B,544.0,0.0,Power outage,11.0,LINE-4,
2023-02-06,A,MC-03,OP-008,BATCH-2024-0498,LOT-2022-409,421,14.278,ABS Sensor Ring,416.0,0.0,Setup/changeover,13.0,,Customer priority
2022-07-27,A,MC-07,OP-008,BATCH-2021-0197,LOT-2022-221,252,9.903,CV Joint,553.0,54.8,Mould repair,30.0,LINE-4,New mould trial
2023-06-10,B,MC-11,OP-007,BATCH-2021-0186,LOT-2021-310,285,11.499,Brake Shoe,452.0,0.0,Setup/changeover,4.0,LINE-1,Tooling replaced mid-shift
2021-08-27,C,MC-12,OP-008,BATCH-2024-0307,LOT-2022-2028,373,10.569,Brake Shoe,454.0,0.0,Setup/changeover,16.0,LINE-3,Customer priority
2024-05-14,A,MC-01,OP-007,BATCH-2021-0110,LOT-2021-023,369,8.514,ABS Sensor Ring,462.0,0.0,Mould repair,17.0,LINE-2,
2024-02-27,C,MC-09,OP-015,BATCH-2024-0436,LOT-2022-118,516,13.326,Disc Brake Caliper,401.0,0.0,Power outage,20.0,LINE-4,Tooling replaced mid-shift
2022-06-15,C,MC-15,OP-001,BATCH-2024-0011,LOT-2024-1384,307,10.903,ABS Sensor Ring,544.0,0.0,,25.0,LINE-1,Normal run
2021-06-27,C,MC-15,OP-016,BATCH-2024-0481,LOT-2022-1268,478,12.978,Clutch Plate,503.0,229.2,Material shortage,5.0,LINE-1,Tooling replaced mid-shift
2022-10-05,B,MC-01,OP-008,BATCH-2021-0042,LOT-2023-1862,457,11.753,CV Joint,489.0,0.0,Quality hold,12.0,,Normal run
2024-12-26,C,MC-12,OP-026,BATCH-2023-0374,LOT-2022-2155,370,8.53,CV Joint,493.0,0.0,Operator break,18.0,LINE-1,Customer priority
2023-07-13,C,MC-04,OP-023,BATCH-2022-0075,LOT-2022-374,531,9.152,Brake Disc,499.0,51.0,Quality hold,24.0,LINE-4,Tooling replaced mid-shift
2022-03-05,B,MC-12,OP-028,BATCH-2021-0157,LOT-2021-480,571,11.495,Brake Pad Type A,400.0,0.0,Material shortage,12.0,LINE-5,Tooling replaced mid-shift
2022-11-23,A,MC-05,OP-018,BATCH-2022-0251,LOT-2024-265,431,10.344,Brake Pad Type A,412.0,0.0,,,LINE-2,Rush order
2022-12-17,B,MC-15,OP-026,BATCH-2022-0292,LOT-2021-2065,458,8.132,ABS Sensor Ring,363.0,0.0,Hydraulic issue,9.0,LINE-4,Tooling replaced mid-shift
2024-08-13,A,MC-05,OP-018,BATCH-2021-0154,LOT-2022-1271,421,11.453,Brake Pad Type B,470.0,75.6,Power outage,3.0,LINE-6,New mould trial
2023-05-02,A,MC-05,OP-006,BATCH-2022-0246,LOT-2023-460,588,11.719,Brake Shoe,485.0,0.0,Power outage,30.0,LINE-5,New mould trial
2023-05-10,C,MC-10,OP-016,BATCH-2022-0345,LOT-2023-1237,332,13.113,Drum Brake Assy,,0.0,Tool change,22.0,LINE-6,Speed reduced - vibration
2022-06-20,B,MC-13,OP-006,BATCH-2021-0401,LOT-2022-133,426,11.271,Brake Pad Type A,511.0,0.0,Material shortage,29.0,LINE-6,Rush order
2023-06-23,C,MC-02,OP-002,BATCH-2024-0109,LOT-2024-287,302,6.705,CV Joint,437.0,,Quality hold,3.0,LINE-3,Tooling replaced mid-shift
2023-02-05,C,MC-04,OP-018,BATCH-2021-0045,LOT-2021-473,462,11.82,Brake Shoe,523.0,0.0,,23.0,LINE-2,
2024-10-18,B,MC-11,OP-015,BATCH-2024-0311,LOT-2024-1590,459,10.316,Clutch Plate,310.0,0.0,Hydraulic issue,13.0,LINE-4,Rush order
